Date/Time,Temp_C,Dew_Point_Temp_C,Rel_Hum_pct,Wind_Speed_km/h,Visibility_km,Press_kPa,Weather,Year,Month,Day,Hour,Weekday,Season,Weather_Condition
2012-06-18 15:00:00,25.8,13.4,46,24,24.1,101.02,mostly cloudy,2012,6,18,15,0,Summer,mostly cloudy
2012-06-18 16:00:00,25.6,13.6,47,24,24.1,100.98,mainly clear,2012,6,18,16,0,Summer,clear
2012-06-18 17:00:00,25.2,13.5,48,20,24.1,100.95,mainly clear,2012,6,18,17,0,Summer,clear
2012-06-18 18:00:00,24.1,13.1,50,22,24.1,100.96,mostly cloudy,2012,6,18,18,0,Summer,mostly cloudy
2012-06-18 19:00:00,23.2,13.1,53,20,24.1,100.97,mostly cloudy,2012,6,18,19,0,Summer,mostly cloudy
2012-06-18 20:00:00,22.3,13.2,56,7,24.1,100.99,cloudy,2012,6,18,20,0,Summer,cloudy
2012-06-18 21:00:00,21.8,13.4,59,9,25.0,101.02,mainly clear,2012,6,18,21,0,Summer,clear
2012-06-18 22:00:00,21.5,14.0,62,13,25.0,101.02,mainly clear,2012,6,18,22,0,Summer,clear
2012-06-18 23:00:00,21.5,14.7,65,13,25.0,101.13,mostly cloudy,2012,6,18,23,0,Summer,mostly cloudy
2012-06-19 00:00:00,20.8,14.7,68,13,25.0,101.14,mostly cloudy,2012,6,19,0,1,Summer,mostly cloudy
2012-06-19 01:00:00,20.0,14.6,71,9,25.0,101.17,mostly cloudy,2012,6,19,1,1,Summer,mostly cloudy
2012-06-19 02:00:00,19.1,14.3,74,9,25.0,101.11,clear,2012,6,19,2,1,Summer,clear
2012-06-19 03:00:00,18.3,14.1,76,9,25.0,101.12,clear,2012,6,19,3,1,Summer,clear
2012-06-19 04:00:00,18.1,13.6,75,9,24.1,101.13,mostly cloudy,2012,6,19,4,1,Summer,mostly cloudy
2012-06-19 05:00:00,18.0,13.7,76,6,25.0,101.19,mostly cloudy,2012,6,19,5,1,Summer,mostly cloudy
2012-06-19 06:00:00,18.8,14.1,74,9,24.1,101.19,cloudy,2012,6,19,6,1,Summer,cloudy
2012-06-19 07:00:00,19.6,14.3,71,22,24.1,101.01,mostly cloudy,2012,6,19,7,1,Summer,mostly cloudy
2012-06-19 08:00:00,20.7,14.8,69,6,24.1,101.12,cloudy,2012,6,19,8,1,Summer,cloudy
2012-06-19 09:00:00,22.0,15.5,67,15,24.1,101.03,cloudy,2012,6,19,9,1,Summer,cloudy
2012-06-19 10:00:00,23.2,16.0,64,13,24.1,100.98,cloudy,2012,6,19,10,1,Summer,cloudy
2012-06-19 11:00:00,24.3,16.3,61,11,24.1,101.0,cloudy,2012,6,19,11,1,Summer,cloudy
2012-06-19 12:00:00,25.3,17.0,60,9,24.1,100.99,cloudy,2012,6,19,12,1,Summer,cloudy
2012-06-19 13:00:00,25.8,17.9,62,15,24.1,100.99,cloudy,2012,6,19,13,1,Summer,cloudy
2012-06-19 14:00:00,26.5,18.9,63,11,24.1,101.01,cloudy,2012,6,19,14,1,Summer,cloudy
2012-06-19 15:00:00,28.1,19.2,58,20,24.1,100.92,mostly cloudy,2012,6,19,15,1,Summer,mostly cloudy
2012-06-19 16:00:00,27.7,19.0,59,17,24.1,100.87,mostly cloudy,2012,6,19,16,1,Summer,mostly cloudy
2012-06-19 17:00:00,28.0,19.4,60,19,24.1,100.91,mostly cloudy,2012,6,19,17,1,Summer,mostly cloudy
2012-06-19 18:00:00,27.9,19.1,59,19,24.1,100.93,cloudy,2012,6,19,18,1,Summer,cloudy
2012-06-19 19:00:00,27.0,19.0,62,20,24.1,100.94,mostly cloudy,2012,6,19,19,1,Summer,mostly cloudy
2012-06-19 20:00:00,26.1,19.2,66,19,24.1,100.85,cloudy,2012,6,19,20,1,Summer,cloudy
2012-06-19 21:00:00,25.9,19.3,67,11,25.0,100.81,cloudy,2012,6,19,21,1,Summer,cloudy
2012-06-19 22:00:00,25.5,19.3,69,9,25.0,100.86,mostly cloudy,2012,6,19,22,1,Summer,mostly cloudy
2012-06-19 23:00:00,25.3,19.3,69,13,25.0,100.89,cloudy,2012,6,19,23,1,Summer,cloudy
2012-06-20 00:00:00,25.0,18.8,68,17,25.0,100.82,mostly cloudy,2012,6,20,0,2,Summer,mostly cloudy
2012-06-20 01:00:00,25.0,18.5,67,19,25.0,100.87,mainly clear,2012,6,20,1,2,Summer,clear
2012-06-20 02:00:00,24.1,18.3,70,24,25.0,100.88,clear,2012,6,20,2,2,Summer,clear
2012-06-20 03:00:00,23.7,18.4,72,20,25.0,100.9,mainly clear,2012,6,20,3,2,Summer,clear
2012-06-20 04:00:00,23.1,18.2,74,13,24.1,100.97,mainly clear,2012,6,20,4,2,Summer,clear
2012-06-20 05:00:00,23.0,18.1,74,19,24.1,101.01,mainly clear,2012,6,20,5,2,Summer,clear
2012-06-20 06:00:00,24.2,18.2,69,22,48.3,101.04,mainly clear,2012,6,20,6,2,Summer,clear
2012-06-20 07:00:00,25.4,18.1,64,24,48.3,101.07,mostly cloudy,2012,6,20,7,2,Summer,mostly cloudy
2012-06-20 08:00:00,25.3,18.0,64,19,48.3,101.1,mostly cloudy,2012,6,20,8,2,Summer,mostly cloudy
2012-06-20 09:00:00,26.3,18.5,62,17,24.1,101.09,mostly cloudy,2012,6,20,9,2,Summer,mostly cloudy
2012-06-20 10:00:00,27.4,19.3,61,9,24.1,101.06,mostly cloudy,2012,6,20,10,2,Summer,mostly cloudy
2012-06-20 11:00:00,28.5,19.8,59,17,24.1,101.06,mainly clear,2012,6,20,11,2,Summer,clear
2012-06-20 12:00:00,29.1,20.0,58,20,24.1,101.0,mainly clear,2012,6,20,12,2,Summer,clear
2012-06-20 13:00:00,29.7,20.0,56,19,24.1,100.91,clear,2012,6,20,13,2,Summer,clear
2012-06-20 14:00:00,31.7,20.4,51,17,24.1,100.83,clear,2012,6,20,14,2,Summer,clear
2012-06-20 15:00:00,32.2,19.6,47,22,24.1,100.75,mainly clear,2012,6,20,15,2,Summer,clear
2012-06-20 16:00:00,32.2,20.0,49,26,24.1,100.74,mainly clear,2012,6,20,16,2,Summer,clear
2012-06-20 17:00:00,32.3,20.3,49,15,24.1,100.69,mainly clear,2012,6,20,17,2,Summer,clear
2012-06-20 18:00:00,32.4,19.9,48,17,24.1,100.61,mostly cloudy,2012,6,20,18,2,Summer,mostly cloudy
2012-06-20 19:00:00,30.6,21.1,57,11,24.1,100.63,mostly cloudy,2012,6,20,19,2,Summer,mostly cloudy
2012-06-20 20:00:00,29.7,21.1,60,17,24.1,100.61,mostly cloudy,2012,6,20,20,2,Summer,mostly cloudy
2012-06-20 21:00:00,28.0,21.0,66,15,25.0,100.61,mainly clear,2012,6,20,21,2,Summer,clear
2012-06-20 22:00:00,28.1,20.2,62,24,25.0,100.57,clear,2012,6,20,22,2,Summer,clear
2012-06-20 23:00:00,27.3,20.1,65,19,25.0,100.6,mainly clear,2012,6,20,23,2,Summer,clear
2012-06-21 00:00:00,26.5,19.9,67,20,25.0,100.61,mainly clear,2012,6,21,0,3,Summer,clear
2012-06-21 01:00:00,25.9,19.6,68,22,25.0,100.6,clear,2012,6,21,1,3,Summer,clear
2012-06-21 02:00:00,25.1,19.3,70,11,25.0,100.6,mainly clear,2012,6,21,2,3,Summer,clear
2012-06-21 03:00:00,24.6,18.9,71,11,25.0,100.58,mainly clear,2012,6,21,3,3,Summer,clear
2012-06-21 04:00:00,24.0,18.5,71,11,25.0,100.57,mainly clear,2012,6,21,4,3,Summer,clear
2012-06-21 05:00:00,24.1,18.2,70,17,24.1,100.6,mainly clear,2012,6,21,5,3,Summer,clear
2012-06-21 06:00:00,24.5,18.2,68,17,24.1,100.6,mainly clear,2012,6,21,6,3,Summer,clear
2012-06-21 07:00:00,25.6,18.6,65,17,24.1,100.6,mainly clear,2012,6,21,7,3,Summer,clear
2012-06-21 08:00:00,26.0,18.5,63,11,24.1,100.59,mainly clear,2012,6,21,8,3,Summer,clear
2012-06-21 09:00:00,28.1,19.0,58,19,24.1,100.52,mainly clear,2012,6,21,9,3,Summer,clear
2012-06-21 10:00:00,29.4,19.3,55,17,24.1,100.47,clear,2012,6,21,10,3,Summer,clear
2012-06-21 11:00:00,30.8,20.0,53,13,24.1,100.42,mainly clear,2012,6,21,11,3,Summer,clear
2012-06-21 12:00:00,31.8,20.8,52,15,24.1,100.36,mainly clear,2012,6,21,12,3,Summer,clear
2012-06-21 13:00:00,31.6,20.6,52,24,24.1,100.32,mostly cloudy,2012,6,21,13,3,Summer,mostly cloudy
2012-06-21 14:00:00,32.6,20.4,49,20,24.1,100.25,mainly clear,2012,6,21,14,3,Summer,clear
2012-06-21 15:00:00,33.0,19.0,44,24,24.1,100.2,mainly clear,2012,6,21,15,3,Summer,clear
2012-06-21 16:00:00,32.5,17.9,42,24,24.1,100.14,mainly clear,2012,6,21,16,3,Summer,clear
2012-06-21 17:00:00,32.1,17.9,43,30,24.1,100.09,mainly clear,2012,6,21,17,3,Summer,clear
2012-06-21 18:00:00,31.1,18.5,47,22,24.1,100.06,clear,2012,6,21,18,3,Summer,clear
2012-06-21 19:00:00,30.3,17.3,46,30,24.1,100.08,clear,2012,6,21,19,3,Summer,clear
2012-06-21 20:00:00,28.9,17.6,51,22,24.1,100.1,mainly clear,2012,6,21,20,3,Summer,clear
2012-06-21 21:00:00,28.1,17.7,53,20,25.0,100.13,mainly clear,2012,6,21,21,3,Summer,clear
2012-06-21 22:00:00,27.5,17.8,55,17,25.0,100.14,mainly clear,2012,6,21,22,3,Summer,clear
2012-06-21 23:00:00,26.7,17.7,58,17,25.0,100.09,clear,2012,6,21,23,3,Summer,clear
2012-06-22 00:00:00,25.8,18.1,63,9,25.0,100.07,clear,2012,6,22,0,4,Summer,clear
2012-06-22 01:00:00,24.8,18.1,66,9,25.0,100.11,mainly clear,2012,6,22,1,4,Summer,clear
2012-06-22 02:00:00,24.7,16.9,62,15,25.0,100.1,mainly clear,2012,6,22,2,4,Summer,clear
2012-06-22 03:00:00,24.0,16.7,64,22,25.0,100.12,mainly clear,2012,6,22,3,4,Summer,clear
2012-06-22 04:00:00,23.0,16.7,68,19,24.1,100.14,mainly clear,2012,6,22,4,4,Summer,clear
2012-06-22 05:00:00,22.6,16.9,70,20,24.1,100.21,mainly clear,2012,6,22,5,4,Summer,clear
2012-06-22 06:00:00,22.7,17.2,71,19,24.1,100.28,mostly cloudy,2012,6,22,6,4,Summer,mostly cloudy
2012-06-22 07:00:00,23.4,17.3,69,19,24.1,100.33,mostly cloudy,2012,6,22,7,4,Summer,mostly cloudy
2012-06-22 08:00:00,23.0,17.3,70,17,24.1,100.37,mostly cloudy,2012,6,22,8,4,Summer,mostly cloudy
2012-06-22 09:00:00,24.6,17.6,65,17,24.1,100.4,mostly cloudy,2012,6,22,9,4,Summer,mostly cloudy
2012-06-22 10:00:00,24.4,16.9,63,19,24.1,100.4,mostly cloudy,2012,6,22,10,4,Summer,mostly cloudy
2012-06-22 11:00:00,24.7,17.3,63,22,24.1,100.41,mostly cloudy,2012,6,22,11,4,Summer,mostly cloudy
2012-06-22 12:00:00,26.8,17.8,58,22,24.1,100.41,mostly cloudy,2012,6,22,12,4,Summer,mostly cloudy
2012-06-22 13:00:00,28.0,14.8,45,20,24.1,100.39,mostly cloudy,2012,6,22,13,4,Summer,mostly cloudy
2012-06-22 14:00:00,29.1,14.0,40,22,48.3,100.37,mostly cloudy,2012,6,22,14,4,Summer,mostly cloudy
2012-06-22 15:00:00,29.0,13.8,39,20,48.3,100.32,mainly clear,2012,6,22,15,4,Summer,clear
2012-06-22 16:00:00,28.5,12.7,38,22,48.3,100.29,mainly clear,2012,6,22,16,4,Summer,clear
2012-06-22 17:00:00,27.9,12.4,38,24,48.3,100.29,mainly clear,2012,6,22,17,4,Summer,clear
2012-06-22 18:00:00,27.2,11.7,38,17,48.3,100.31,mainly clear,2012,6,22,18,4,Summer,clear
2012-06-22 19:00:00,25.7,11.7,42,11,48.3,100.38,mostly cloudy,2012,6,22,19,4,Summer,mostly cloudy
2012-06-22 20:00:00,23.2,10.9,46,7,24.1,100.42,mostly cloudy,2012,6,22,20,4,Summer,mostly cloudy
2012-06-22 21:00:00,22.8,11.8,50,9,25.0,100.47,mostly cloudy,2012,6,22,21,4,Summer,mostly cloudy
2012-06-22 22:00:00,21.1,11.7,55,9,25.0,100.48,mainly clear,2012,6,22,22,4,Summer,clear
2012-06-22 23:00:00,20.0,11.7,59,9,25.0,100.52,mainly clear,2012,6,22,23,4,Summer,clear
2012-06-23 00:00:00,19.6,12.1,62,7,25.0,100.56,mostly cloudy,2012,6,23,0,5,Summer,mostly cloudy
2012-06-23 01:00:00,20.8,11.9,57,9,25.0,100.6,mainly clear,2012,6,23,1,5,Summer,clear
2012-06-23 02:00:00,20.1,12.0,60,13,25.0,100.62,mainly clear,2012,6,23,2,5,Summer,clear
2012-06-23 03:00:00,19.5,12.3,63,13,25.0,100.65,mainly clear,2012,6,23,3,5,Summer,clear
2012-06-23 04:00:00,19.5,12.3,63,15,24.1,100.7,mainly clear,2012,6,23,4,5,Summer,clear
2012-06-23 05:00:00,19.3,12.4,64,15,48.3,100.82,mostly cloudy,2012,6,23,5,5,Summer,mostly cloudy
2012-06-23 06:00:00,17.4,12.7,74,15,24.1,100.8,rain showers,2012,6,23,6,5,Summer,rain showers
2012-06-23 07:00:00,18.6,13.7,73,11,48.3,100.84,mostly cloudy,2012,6,23,7,5,Summer,mostly cloudy
2012-06-23 08:00:00,20.0,12.6,62,15,48.3,100.89,mostly cloudy,2012,6,23,8,5,Summer,mostly cloudy
2012-06-23 09:00:00,21.5,11.8,54,15,48.3,100.9,mostly cloudy,2012,6,23,9,5,Summer,mostly cloudy
2012-06-23 10:00:00,22.2,11.7,51,7,48.3,100.91,mostly cloudy,2012,6,23,10,5,Summer,mostly cloudy
2012-06-23 11:00:00,23.8,11.4,46,11,48.3,100.89,mostly cloudy,2012,6,23,11,5,Summer,mostly cloudy
2012-06-23 12:00:00,25.1,9.8,38,13,48.3,100.85,mostly cloudy,2012,6,23,12,5,Summer,mostly cloudy
2012-06-23 13:00:00,25.6,9.6,36,19,48.3,100.84,mainly clear,2012,6,23,13,5,Summer,clear
2012-06-23 14:00:00,26.1,7.1,30,15,48.3,100.82,mainly clear,2012,6,23,14,5,Summer,clear
2012-06-23 15:00:00,26.4,5.7,27,13,48.3,100.86,mostly cloudy,2012,6,23,15,5,Summer,mostly cloudy
2012-06-23 16:00:00,26.5,5.9,27,22,48.3,100.84,mostly cloudy,2012,6,23,16,5,Summer,mostly cloudy
2012-06-23 17:00:00,26.4,4.4,24,15,48.3,100.83,mainly clear,2012,6,23,17,5,Summer,clear
2012-06-23 18:00:00,25.8,3.6,24,20,48.3,100.82,mainly clear,2012,6,23,18,5,Summer,clear
2012-06-23 19:00:00,25.8,3.5,24,13,48.3,100.84,mainly clear,2012,6,23,19,5,Summer,clear
2012-06-23 20:00:00,23.5,5.4,31,6,48.3,100.88,clear,2012,6,23,20,5,Summer,clear
2012-06-23 21:00:00,20.1,7.3,43,0,25.0,100.95,clear,2012,6,23,21,5,Summer,clear
2012-06-23 22:00:00,19.6,7.5,45,0,25.0,100.99,mainly clear,2012,6,23,22,5,Summer,clear
2012-06-23 23:00:00,18.8,8.5,51,0,25.0,101.01,clear,2012,6,23,23,5,Summer,clear
2012-06-24 00:00:00,18.3,8.4,52,0,25.0,101.0,clear,2012,6,24,0,6,Summer,clear
2012-06-24 01:00:00,17.6,8.7,56,6,25.0,101.02,clear,2012,6,24,1,6,Summer,clear
2012-06-24 02:00:00,14.1,8.7,70,4,25.0,101.01,clear,2012,6,24,2,6,Summer,clear
2012-06-24 03:00:00,14.9,9.1,68,0,25.0,101.02,clear,2012,6,24,3,6,Summer,clear
2012-06-24 04:00:00,14.4,9.0,70,11,48.3,101.04,clear,2012,6,24,4,6,Summer,clear
2012-06-24 05:00:00,14.0,9.2,73,6,48.3,101.04,clear,2012,6,24,5,6,Summer,clear
2012-06-24 06:00:00,17.8,10.5,62,4,48.3,101.04,clear,2012,6,24,6,6,Summer,clear
2012-06-24 07:00:00,20.0,12.2,61,7,48.3,101.03,clear,2012,6,24,7,6,Summer,clear
2012-06-24 08:00:00,22.2,10.6,48,7,48.3,101.03,clear,2012,6,24,8,6,Summer,clear
2012-06-24 09:00:00,23.2,12.7,52,11,48.3,101.0,clear,2012,6,24,9,6,Summer,clear
2012-06-24 10:00:00,24.3,13.0,49,15,48.3,100.97,clear,2012,6,24,10,6,Summer,clear
2012-06-24 11:00:00,26.3,12.0,41,17,48.3,100.91,mainly clear,2012,6,24,11,6,Summer,clear
2012-06-24 12:00:00,27.1,8.4,31,9,48.3,100.82,mainly clear,2012,6,24,12,6,Summer,clear
2012-06-24 13:00:00,27.3,9.9,34,17,48.3,100.75,mostly cloudy,2012,6,24,13,6,Summer,mostly cloudy
2012-06-24 14:00:00,26.8,9.4,33,19,48.3,100.67,mostly cloudy,2012,6,24,14,6,Summer,mostly cloudy
2012-06-24 15:00:00,26.7,8.9,33,22,48.3,100.63,mostly cloudy,2012,6,24,15,6,Summer,mostly cloudy
2012-06-24 16:00:00,26.4,8.7,33,19,24.1,100.61,cloudy,2012,6,24,16,6,Summer,cloudy
2012-06-24 17:00:00,21.5,11.8,54,32,24.1,100.69,cloudy,2012,6,24,17,6,Summer,cloudy
2012-06-24 18:00:00,19.4,12.7,65,26,24.1,100.71,rain showers,2012,6,24,18,6,Summer,rain showers
2012-06-24 19:00:00,19.0,14.0,73,20,24.1,100.74,rain,2012,6,24,19,6,Summer,rain
2012-06-24 20:00:00,18.7,14.5,77,24,24.1,100.69,rain,2012,6,24,20,6,Summer,rain
2012-06-24 21:00:00,18.6,13.6,73,19,25.0,100.67,cloudy,2012,6,24,21,6,Summer,cloudy
2012-06-24 22:00:00,18.3,13.1,72,9,25.0,100.6,cloudy,2012,6,24,22,6,Summer,cloudy
2012-06-24 23:00:00,17.8,13.2,74,13,25.0,100.57,cloudy,2012,6,24,23,6,Summer,cloudy
2012-06-25 00:00:00,16.7,13.6,82,9,19.3,100.51,rain showers,2012,6,25,0,0,Summer,rain showers
2012-06-25 01:00:00,15.7,13.6,87,9,19.3,100.41,rain,2012,6,25,1,0,Summer,rain
2012-06-25 02:00:00,15.7,13.8,88,7,12.9,100.32,drizzle,2012,6,25,2,0,Summer,drizzle
2012-06-25 03:00:00,15.9,14.2,90,9,11.3,100.26,rain,2012,6,25,3,0,Summer,rain
2012-06-25 04:00:00,16.1,14.1,88,15,19.3,100.21,rain,2012,6,25,4,0,Summer,rain
2012-06-25 05:00:00,16.4,14.3,87,15,19.3,100.21,cloudy,2012,6,25,5,0,Summer,cloudy
2012-06-25 06:00:00,16.7,14.3,86,15,24.1,100.19,mostly cloudy,2012,6,25,6,0,Summer,mostly cloudy
2012-06-25 07:00:00,17.2,13.8,80,15,24.1,100.18,cloudy,2012,6,25,7,0,Summer,cloudy
2012-06-25 08:00:00,18.7,13.9,74,17,24.1,100.16,mainly clear,2012,6,25,8,0,Summer,clear
2012-06-25 09:00:00,18.8,13.0,69,26,24.1,100.13,mostly cloudy,2012,6,25,9,0,Summer,mostly cloudy
2012-06-25 10:00:00,17.9,12.8,72,24,24.1,100.12,rain showers,2012,6,25,10,0,Summer,rain showers
2012-06-25 11:00:00,19.8,13.1,65,22,24.1,100.1,mostly cloudy,2012,6,25,11,0,Summer,mostly cloudy
2012-06-25 12:00:00,19.0,11.9,63,26,24.1,100.12,mostly cloudy,2012,6,25,12,0,Summer,mostly cloudy
2012-06-25 13:00:00,19.7,12.4,63,19,24.1,100.12,mostly cloudy,2012,6,25,13,0,Summer,mostly cloudy
2012-06-25 14:00:00,20.2,12.2,60,26,24.1,100.13,mostly cloudy,2012,6,25,14,0,Summer,mostly cloudy
2012-06-25 15:00:00,18.8,10.8,60,28,24.1,100.09,mostly cloudy,2012,6,25,15,0,Summer,mostly cloudy
2012-06-25 16:00:00,18.1,10.8,62,26,24.1,100.12,mostly cloudy,2012,6,25,16,0,Summer,mostly cloudy
2012-06-25 17:00:00,16.5,10.8,69,26,24.1,100.14,cloudy,2012,6,25,17,0,Summer,cloudy
2012-06-25 18:00:00,16.0,10.7,71,28,24.1,100.12,cloudy,2012,6,25,18,0,Summer,cloudy
2012-06-25 19:00:00,15.0,10.9,76,22,24.1,100.14,cloudy,2012,6,25,19,0,Summer,cloudy
2012-06-25 20:00:00,15.2,11.3,78,11,24.1,100.12,cloudy,2012,6,25,20,0,Summer,cloudy
2012-06-25 21:00:00,16.6,12.3,76,13,25.0,100.13,cloudy,2012,6,25,21,0,Summer,cloudy
2012-06-25 22:00:00,17.1,11.8,71,24,25.0,100.13,cloudy,2012,6,25,22,0,Summer,cloudy
2012-06-25 23:00:00,16.7,11.6,72,22,25.0,100.14,cloudy,2012,6,25,23,0,Summer,cloudy
2012-06-26 00:00:00,16.6,11.3,71,26,25.0,100.12,cloudy,2012,6,26,0,1,Summer,cloudy
2012-06-26 01:00:00,16.2,10.9,71,24,25.0,100.13,cloudy,2012,6,26,1,1,Summer,cloudy
2012-06-26 02:00:00,15.7,10.6,72,11,25.0,100.11,cloudy,2012,6,26,2,1,Summer,cloudy
2012-06-26 03:00:00,15.8,10.5,71,13,25.0,100.12,cloudy,2012,6,26,3,1,Summer,cloudy
2012-06-26 04:00:00,15.6,10.2,70,13,24.1,100.12,cloudy,2012,6,26,4,1,Summer,cloudy
2012-06-26 05:00:00,15.4,10.2,71,17,24.1,100.16,cloudy,2012,6,26,5,1,Summer,cloudy
2012-06-26 06:00:00,15.6,10.2,70,17,24.1,100.18,mostly cloudy,2012,6,26,6,1,Summer,mostly cloudy
2012-06-26 07:00:00,16.0,10.4,69,11,24.1,100.19,mostly cloudy,2012,6,26,7,1,Summer,mostly cloudy
2012-06-26 08:00:00,16.4,10.3,67,17,24.1,100.18,cloudy,2012,6,26,8,1,Summer,cloudy
2012-06-26 09:00:00,16.9,10.5,66,9,24.1,100.16,cloudy,2012,6,26,9,1,Summer,cloudy
2012-06-26 10:00:00,17.0,10.4,65,13,24.1,100.15,cloudy,2012,6,26,10,1,Summer,cloudy
2012-06-26 11:00:00,17.6,10.8,64,11,24.1,100.12,cloudy,2012,6,26,11,1,Summer,cloudy
2012-06-26 12:00:00,16.9,11.5,70,15,24.1,100.12,rain,2012,6,26,12,1,Summer,rain
2012-06-26 13:00:00,16.2,10.9,71,26,19.3,100.1,cloudy,2012,6,26,13,1,Summer,cloudy
2012-06-26 14:00:00,16.3,11.6,74,20,19.3,100.07,drizzle,2012,6,26,14,1,Summer,drizzle
2012-06-26 15:00:00,16.6,11.4,71,20,24.1,100.03,cloudy,2012,6,26,15,1,Summer,cloudy
2012-06-26 16:00:00,15.8,12.4,80,17,24.1,100.0,cloudy,2012,6,26,16,1,Summer,cloudy
2012-06-26 17:00:00,16.1,12.5,79,13,24.1,99.99,rain showers,2012,6,26,17,1,Summer,rain showers
2012-06-26 18:00:00,15.6,12.6,82,13,19.3,99.99,rain,2012,6,26,18,1,Summer,rain
2012-06-26 19:00:00,15.4,12.6,83,15,19.3,99.93,rain,2012,6,26,19,1,Summer,rain
2012-06-26 20:00:00,15.3,12.8,85,15,24.1,99.9,rain,2012,6,26,20,1,Summer,rain
2012-06-26 21:00:00,15.4,12.9,85,15,12.9,99.9,rain,2012,6,26,21,1,Summer,rain
2012-06-26 22:00:00,15.4,12.8,84,15,16.1,99.85,rain,2012,6,26,22,1,Summer,rain
2012-06-26 23:00:00,15.4,12.8,84,15,19.3,99.8,rain,2012,6,26,23,1,Summer,rain
2012-06-27 00:00:00,15.7,12.9,83,17,19.3,99.75,rain,2012,6,27,0,2,Summer,rain
2012-06-27 01:00:00,15.7,12.9,83,13,19.3,99.72,rain,2012,6,27,1,2,Summer,rain
2012-06-27 02:00:00,15.6,12.7,83,11,19.3,99.69,rain,2012,6,27,2,2,Summer,rain
2012-06-27 03:00:00,15.3,12.7,84,9,19.3,99.69,rain,2012,6,27,3,2,Summer,rain
2012-06-27 04:00:00,15.2,12.4,83,13,19.3,99.72,rain,2012,6,27,4,2,Summer,rain
2012-06-27 05:00:00,15.2,12.2,82,17,24.1,99.76,rain,2012,6,27,5,2,Summer,rain
2012-06-27 06:00:00,15.4,12.2,81,15,24.1,99.79,rain,2012,6,27,6,2,Summer,rain
2012-06-27 07:00:00,16.3,12.2,77,20,24.1,99.81,rain,2012,6,27,7,2,Summer,rain
2012-06-27 08:00:00,18.0,12.9,72,28,24.1,99.83,mostly cloudy,2012,6,27,8,2,Summer,mostly cloudy
2012-06-27 09:00:00,18.0,12.0,68,20,24.1,99.86,cloudy,2012,6,27,9,2,Summer,cloudy
2012-06-27 10:00:00,18.7,13.0,69,20,24.1,99.89,rain,2012,6,27,10,2,Summer,rain
2012-06-27 11:00:00,17.8,13.5,76,24,24.1,99.93,rain,2012,6,27,11,2,Summer,rain
2012-06-27 12:00:00,19.8,13.5,67,20,19.3,99.92,rain,2012,6,27,12,2,Summer,rain
2012-06-27 13:00:00,19.3,14.4,73,13,19.3,99.96,rain,2012,6,27,13,2,Summer,rain
2012-06-27 14:00:00,19.1,14.7,76,19,19.3,99.99,rain,2012,6,27,14,2,Summer,rain
2012-06-27 15:00:00,19.6,15.1,75,19,24.1,100.02,mostly cloudy,2012,6,27,15,2,Summer,mostly cloudy
2012-06-27 16:00:00,20.3,14.2,68,20,24.1,100.03,rain,2012,6,27,16,2,Summer,rain
2012-06-27 17:00:00,19.9,14.3,70,20,24.1,100.05,mostly cloudy,2012,6,27,17,2,Summer,mostly cloudy
2012-06-27 18:00:00,21.1,14.1,64,15,24.1,100.06,mostly cloudy,2012,6,27,18,2,Summer,mostly cloudy
2012-06-27 19:00:00,19.4,13.8,70,17,24.1,100.09,rain,2012,6,27,19,2,Summer,rain
2012-06-27 20:00:00,19.3,13.2,68,11,24.1,100.13,cloudy,2012,6,27,20,2,Summer,cloudy
2012-06-27 21:00:00,19.3,12.7,66,13,25.0,100.19,mostly cloudy,2012,6,27,21,2,Summer,mostly cloudy
2012-06-27 22:00:00,18.7,13.4,71,11,25.0,100.19,cloudy,2012,6,27,22,2,Summer,cloudy
2012-06-27 23:00:00,17.5,14.1,80,9,25.0,100.17,cloudy,2012,6,27,23,2,Summer,cloudy
2012-06-28 00:00:00,17.2,14.0,81,6,25.0,100.17,cloudy,2012,6,28,0,3,Summer,cloudy
2012-06-28 01:00:00,17.7,13.3,75,11,25.0,100.15,cloudy,2012,6,28,1,3,Summer,cloudy
2012-06-28 02:00:00,17.6,13.4,76,7,25.0,100.16,cloudy,2012,6,28,2,3,Summer,cloudy
2012-06-28 03:00:00,17.5,13.3,76,6,25.0,100.18,rain,2012,6,28,3,3,Summer,rain
2012-06-28 04:00:00,17.7,13.9,78,11,25.0,100.2,rain showers,2012,6,28,4,3,Summer,rain showers
2012-06-28 05:00:00,17.6,13.7,78,9,48.3,100.25,mostly cloudy,2012,6,28,5,3,Summer,mostly cloudy
2012-06-28 06:00:00,17.7,13.7,77,11,48.3,100.27,mostly cloudy,2012,6,28,6,3,Summer,mostly cloudy
2012-06-28 07:00:00,18.6,14.2,76,11,48.3,100.29,mostly cloudy,2012,6,28,7,3,Summer,mostly cloudy
2012-06-28 08:00:00,19.4,14.2,72,9,48.3,100.28,mostly cloudy,2012,6,28,8,3,Summer,mostly cloudy
2012-06-28 09:00:00,20.4,14.1,67,11,48.3,100.27,mostly cloudy,2012,6,28,9,3,Summer,mostly cloudy
2012-06-28 10:00:00,21.7,14.7,64,11,48.3,100.23,mostly cloudy,2012,6,28,10,3,Summer,mostly cloudy
2012-06-28 11:00:00,23.0,14.7,60,13,48.3,100.21,mostly cloudy,2012,6,28,11,3,Summer,mostly cloudy
